Time,Price,Size,Exchange
2025-01-21 23:47:21.000000,6095.5,1.0,
2025-01-21 23:47:21.000000,6095.5,1.0,
2025-01-21 23:47:22.000000,6095.5,1.0,
2025-01-21 23:47:24.000000,6095.75,2.0,
2025-01-21 23:47:24.000000,6095.75,1.0,
2025-01-21 23:47:24.000000,6095.75,1.0,
2025-01-21 23:47:26.000000,6095.75,1.0,
2025-01-21 23:47:36.000000,6095.5,1.0,
2025-01-21 23:47:48.000000,6095.5,1.0,
2025-01-21 23:47:48.000000,6095.5,2.0,
2025-01-21 23:47:48.000000,6095.5,4.0,
2025-01-21 23:47:48.000000,6095.5,7.0,
2025-01-21 23:47:52.000000,6095.5,1.0,
2025-01-21 23:47:52.000000,6095.5,9.0,
2025-01-21 23:47:54.000000,6095.5,1.0,
2025-01-21 23:47:54.000000,6095.5,2.0,
2025-01-21 23:47:55.000000,6095.5,1.0,
2025-01-21 23:47:55.000000,6095.5,6.0,
2025-01-21 23:47:57.000000,6095.5,9.0,
2025-01-21 23:47:57.000000,6095.5,1.0,
2025-01-21 23:47:57.000000,6095.5,2.0,
2025-01-21 23:47:57.000000,6095.5,2.0,
2025-01-21 23:47:57.000000,6095.5,1.0,
2025-01-21 23:48:00.000000,6095.5,3.0,
2025-01-21 23:48:09.000000,6095.5,13.0,
2025-01-21 23:48:11.000000,6095.5,12.0,
2025-01-21 23:48:12.000000,6095.5,2.0,
2025-01-21 23:48:13.000000,6095.5,1.0,
2025-01-21 23:48:18.000000,6095.75,2.0,
2025-01-21 23:48:19.000000,6095.75,2.0,
2025-01-21 23:48:19.000000,6095.5,1.0,
2025-01-21 23:48:23.000000,6095.5,1.0,
2025-01-21 23:48:25.000000,6095.5,1.0,
2025-01-21 23:48:25.000000,6095.75,1.0,
2025-01-21 23:48:30.000000,6095.75,1.0,
2025-01-21 23:48:35.000000,6095.5,1.0,
2025-01-21 23:48:36.000000,6095.5,1.0,
2025-01-21 23:48:37.000000,6095.75,1.0,
2025-01-21 23:48:37.000000,6095.75,3.0,
2025-01-21 23:48:37.000000,6095.75,1.0,
2025-01-21 23:48:37.000000,6095.75,11.0,
2025-01-21 23:48:37.000000,6095.75,3.0,
2025-01-21 23:48:37.000000,6095.5,1.0,
2025-01-21 23:48:37.000000,6095.5,4.0,
2025-01-21 23:48:37.000000,6095.5,4.0,
2025-01-21 23:48:37.000000,6095.5,1.0,
2025-01-21 23:48:38.000000,6095.5,1.0,
2025-01-21 23:48:38.000000,6095.5,1.0,
2025-01-21 23:48:38.000000,6095.5,3.0,
2025-01-21 23:48:38.000000,6095.5,1.0,
2025-01-21 23:48:38.000000,6095.5,1.0,
2025-01-21 23:48:40.000000,6095.5,1.0,
2025-01-21 23:48:40.000000,6095.5,3.0,
2025-01-21 23:48:40.000000,6095.5,2.0,
2025-01-21 23:48:40.000000,6095.5,1.0,
2025-01-21 23:48:40.000000,6095.5,2.0,
2025-01-21 23:48:40.000000,6095.5,1.0,
2025-01-21 23:48:45.000000,6095.5,1.0,
2025-01-21 23:48:45.000000,6095.5,2.0,
2025-01-21 23:48:49.000000,6095.75,1.0,
2025-01-21 23:48:50.000000,6095.5,1.0,
2025-01-21 23:48:50.000000,6095.5,1.0,
2025-01-21 23:48:51.000000,6095.5,1.0,
2025-01-21 23:48:51.000000,6095.5,1.0,
2025-01-21 23:48:51.000000,6095.5,1.0,
2025-01-21 23:48:57.000000,6095.5,6.0,
2025-01-21 23:48:57.000000,6095.5,2.0,
2025-01-21 23:48:58.000000,6095.5,1.0,
2025-01-21 23:49:05.000000,6095.5,5.0,
2025-01-21 23:49:07.000000,6095.5,1.0,
2025-01-21 23:49:08.000000,6095.5,1.0,
2025-01-21 23:49:10.000000,6095.5,1.0,
2025-01-21 23:49:11.000000,6095.5,3.0,
2025-01-21 23:49:11.000000,6095.5,2.0,
2025-01-21 23:49:11.000000,6095.5,2.0,
2025-01-21 23:49:12.000000,6095.5,1.0,
2025-01-21 23:49:12.000000,6095.5,1.0,
2025-01-21 23:49:14.000000,6095.25,1.0,
2025-01-21 23:49:16.000000,6095.25,1.0,
2025-01-21 23:49:17.000000,6095.25,1.0,
2025-01-21 23:49:24.000000,6095.25,1.0,
2025-01-21 23:49:28.000000,6095.5,1.0,
2025-01-21 23:49:28.000000,6095.5,3.0,
2025-01-21 23:49:29.000000,6095.5,1.0,
2025-01-21 23:49:30.000000,6095.5,3.0,
2025-01-21 23:49:30.000000,6095.75,1.0,
2025-01-21 23:49:45.000000,6095.5,1.0,
2025-01-21 23:49:45.000000,6095.5,8.0,
2025-01-21 23:49:47.000000,6095.75,1.0,
2025-01-21 23:49:48.000000,6095.25,2.0,
2025-01-21 23:49:55.000000,6095.5,1.0,
2025-01-21 23:49:55.000000,6095.5,1.0,
2025-01-21 23:49:57.000000,6095.5,1.0,
2025-01-21 23:49:58.000000,6095.5,1.0,
2025-01-21 23:49:58.000000,6095.5,1.0,
2025-01-21 23:50:10.000000,6095.75,1.0,
2025-01-21 23:50:10.000000,6095.75,4.0,
2025-01-21 23:50:10.000000,6095.75,3.0,
2025-01-21 23:50:10.000000,6095.75,1.0,
2025-01-21 23:50:12.000000,6095.75,1.0,
2025-01-21 23:50:17.000000,6095.75,2.0,
2025-01-21 23:50:22.000000,6096.0,2.0,
2025-01-21 23:50:22.000000,6096.0,8.0,
2025-01-21 23:50:22.000000,6096.0,6.0,
2025-01-21 23:50:22.000000,6096.0,1.0,
2025-01-21 23:50:22.000000,6096.0,1.0,
2025-01-21 23:50:22.000000,6095.75,1.0,
2025-01-21 23:50:28.000000,6095.75,1.0,
2025-01-21 23:50:33.000000,6095.75,7.0,
2025-01-21 23:50:33.000000,6095.75,1.0,
2025-01-21 23:50:36.000000,6095.5,4.0,
2025-01-21 23:50:49.000000,6095.5,4.0,
2025-01-21 23:50:49.000000,6095.5,1.0,
2025-01-21 23:50:50.000000,6095.5,1.0,
2025-01-21 23:50:50.000000,6095.5,1.0,
2025-01-21 23:50:51.000000,6095.5,1.0,
2025-01-21 23:50:51.000000,6095.5,1.0,
2025-01-21 23:50:54.000000,6095.75,4.0,
2025-01-21 23:50:56.000000,6095.5,3.0,
2025-01-21 23:51:02.000000,6095.5,2.0,
2025-01-21 23:51:02.000000,6095.5,1.0,
2025-01-21 23:51:04.000000,6095.5,4.0,
2025-01-21 23:51:13.000000,6095.75,1.0,
2025-01-21 23:51:13.000000,6095.75,2.0,
2025-01-21 23:51:13.000000,6095.75,1.0,
2025-01-21 23:51:15.000000,6096.0,6.0,
2025-01-21 23:51:15.000000,6096.25,18.0,
2025-01-21 23:51:15.000000,6096.5,6.0,
2025-01-21 23:51:15.000000,6096.5,1.0,
2025-01-21 23:51:15.000000,6096.5,9.0,
2025-01-21 23:51:15.000000,6096.5,2.0,
2025-01-21 23:51:15.000000,6096.25,1.0,
2025-01-21 23:51:15.000000,6096.5,1.0,
2025-01-21 23:51:15.000000,6096.5,2.0,
2025-01-21 23:51:15.000000,6096.25,1.0,
2025-01-21 23:51:15.000000,6096.25,1.0,
2025-01-21 23:51:15.000000,6096.25,1.0,
2025-01-21 23:51:15.000000,6096.25,1.0,
2025-01-21 23:51:15.000000,6096.25,1.0,
2025-01-21 23:51:15.000000,6096.25,2.0,
2025-01-21 23:51:15.000000,6096.0,4.0,
2025-01-21 23:51:16.000000,6096.25,1.0,
2025-01-21 23:51:18.000000,6096.25,1.0,
2025-01-21 23:51:18.000000,6096.0,9.0,
2025-01-21 23:51:18.000000,6096.0,1.0,
2025-01-21 23:51:18.000000,6096.0,2.0,
2025-01-21 23:51:18.000000,6096.0,2.0,
2025-01-21 23:51:20.000000,6096.25,2.0,
2025-01-21 23:51:21.000000,6096.25,5.0,
2025-01-21 23:51:21.000000,6096.25,1.0,
2025-01-21 23:51:22.000000,6096.25,5.0,
2025-01-21 23:51:22.000000,6096.25,1.0,
2025-01-21 23:51:22.000000,6096.25,1.0,
2025-01-21 23:51:27.000000,6096.25,4.0,
2025-01-21 23:51:29.000000,6096.0,1.0,
2025-01-21 23:51:30.000000,6096.0,1.0,
2025-01-21 23:51:30.000000,6096.25,2.0,
2025-01-21 23:51:30.000000,6096.25,1.0,
2025-01-21 23:51:30.000000,6096.25,1.0,
2025-01-21 23:51:30.000000,6096.25,1.0,
2025-01-21 23:51:30.000000,6096.25,1.0,
2025-01-21 23:51:31.000000,6096.25,1.0,
2025-01-21 23:51:34.000000,6096.25,1.0,
2025-01-21 23:51:36.000000,6096.25,2.0,
2025-01-21 23:51:36.000000,6096.5,8.0,
2025-01-21 23:51:36.000000,6096.25,1.0,
2025-01-21 23:51:36.000000,6096.25,2.0,
2025-01-21 23:51:36.000000,6096.25,1.0,
2025-01-21 23:51:36.000000,6096.25,1.0,
2025-01-21 23:51:36.000000,6096.25,1.0,
2025-01-21 23:51:36.000000,6096.25,1.0,
2025-01-21 23:51:39.000000,6096.25,1.0,
2025-01-21 23:51:42.000000,6096.0,15.0,
2025-01-21 23:51:43.000000,6096.0,1.0,
2025-01-21 23:51:43.000000,6096.0,3.0,
2025-01-21 23:51:43.000000,6096.0,1.0,
2025-01-21 23:51:43.000000,6096.0,1.0,
2025-01-21 23:51:43.000000,6096.0,1.0,
2025-01-21 23:51:43.000000,6096.0,1.0,
2025-01-21 23:51:43.000000,6096.0,1.0,
2025-01-21 23:51:43.000000,6096.0,1.0,
2025-01-21 23:51:44.000000,6096.0,1.0,
2025-01-21 23:51:44.000000,6096.0,2.0,
2025-01-21 23:51:44.000000,6096.0,3.0,
2025-01-21 23:51:45.000000,6095.75,3.0,
2025-01-21 23:51:45.000000,6095.75,5.0,
2025-01-21 23:51:45.000000,6095.75,1.0,
2025-01-21 23:51:45.000000,6095.75,1.0,
2025-01-21 23:51:45.000000,6095.75,1.0,
2025-01-21 23:51:45.000000,6095.5,1.0,
2025-01-21 23:51:48.000000,6095.75,1.0,
2025-01-21 23:51:50.000000,6095.5,1.0,
2025-01-21 23:51:50.000000,6095.5,1.0,
2025-01-21 23:51:52.000000,6095.75,1.0,
2025-01-21 23:51:54.000000,6095.75,3.0,
2025-01-21 23:51:54.000000,6096.0,7.0,
2025-01-21 23:51:54.000000,6095.75,1.0,
2025-01-21 23:51:54.000000,6096.0,1.0,
2025-01-21 23:51:55.000000,6095.75,1.0,
2025-01-21 23:51:55.000000,6095.75,1.0,
2025-01-21 23:51:55.000000,6095.75,2.0,
2025-01-21 23:51:55.000000,6095.75,1.0,
2025-01-21 23:51:55.000000,6095.75,1.0,
2025-01-21 23:51:55.000000,6095.75,1.0,
2025-01-21 23:51:55.000000,6095.75,1.0,
2025-01-21 23:52:00.000000,6095.75,1.0,
2025-01-21 23:52:00.000000,6095.75,3.0,
2025-01-21 23:52:05.000000,6095.75,1.0,
2025-01-21 23:52:05.000000,6095.75,1.0,
2025-01-21 23:52:10.000000,6095.75,1.0,
2025-01-21 23:52:13.000000,6095.75,1.0,
2025-01-21 23:52:18.000000,6095.75,1.0,
2025-01-21 23:52:27.000000,6095.75,1.0,
2025-01-21 23:52:31.000000,6096.0,1.0,
2025-01-21 23:52:35.000000,6096.0,1.0,
2025-01-21 23:52:40.000000,6096.0,1.0,
2025-01-21 23:52:40.000000,6096.0,2.0,
2025-01-21 23:52:40.000000,6096.0,1.0,
2025-01-21 23:52:40.000000,6096.0,1.0,
2025-01-21 23:52:40.000000,6096.0,5.0,
2025-01-21 23:52:40.000000,6096.0,1.0,
2025-01-21 23:52:40.000000,6096.0,1.0,
2025-01-21 23:52:40.000000,6096.0,3.0,
2025-01-21 23:52:40.000000,6096.0,1.0,
2025-01-21 23:52:45.000000,6096.0,6.0,
2025-01-21 23:52:46.000000,6096.0,1.0,
2025-01-21 23:52:50.000000,6095.75,1.0,
2025-01-21 23:52:53.000000,6096.0,8.0,
2025-01-21 23:52:53.000000,6096.25,2.0,
2025-01-21 23:52:53.000000,6096.0,1.0,
2025-01-21 23:52:53.000000,6096.0,1.0,
2025-01-21 23:52:53.000000,6096.0,1.0,
2025-01-21 23:52:58.000000,6095.75,1.0,
2025-01-21 23:53:01.000000,6096.0,2.0,
2025-01-21 23:53:01.000000,6096.0,2.0,
2025-01-21 23:53:01.000000,6096.0,1.0,
2025-01-21 23:53:01.000000,6096.0,2.0,
2025-01-21 23:53:01.000000,6096.0,1.0,
2025-01-21 23:53:04.000000,6096.0,7.0,
2025-01-21 23:53:04.000000,6096.25,3.0,
2025-01-21 23:53:04.000000,6096.0,1.0,
2025-01-21 23:53:04.000000,6096.0,1.0,
2025-01-21 23:53:04.000000,6096.0,1.0,
2025-01-21 23:53:04.000000,6096.0,1.0,
2025-01-21 23:53:05.000000,6096.0,1.0,
2025-01-21 23:53:11.000000,6095.75,5.0,
2025-01-21 23:53:11.000000,6095.75,7.0,
2025-01-21 23:53:13.000000,6095.75,9.0,
2025-01-21 23:53:13.000000,6096.0,1.0,
2025-01-21 23:53:13.000000,6095.75,1.0,
2025-01-21 23:53:13.000000,6095.75,3.0,
2025-01-21 23:53:13.000000,6095.75,1.0,
2025-01-21 23:53:18.000000,6095.5,1.0,
2025-01-21 23:53:22.000000,6095.75,1.0,
2025-01-21 23:53:28.000000,6095.5,1.0,
2025-01-21 23:53:32.000000,6095.75,1.0,
2025-01-21 23:53:35.000000,6095.5,1.0,
2025-01-21 23:53:37.000000,6095.5,12.0,
2025-01-21 23:53:37.000000,6095.5,4.0,
2025-01-21 23:53:37.000000,6095.5,1.0,
2025-01-21 23:53:37.000000,6095.5,1.0,
2025-01-21 23:53:37.000000,6095.25,1.0,
2025-01-21 23:53:37.000000,6095.25,8.0,
2025-01-21 23:53:37.000000,6095.25,1.0,
2025-01-21 23:53:38.000000,6095.25,5.0,
2025-01-21 23:53:40.000000,6095.25,1.0,
2025-01-21 23:53:42.000000,6095.25,1.0,
2025-01-21 23:53:42.000000,6095.25,2.0,
2025-01-21 23:53:46.000000,6095.25,1.0,
2025-01-21 23:53:47.000000,6095.5,1.0,
2025-01-21 23:53:51.000000,6095.25,1.0,
2025-01-21 23:54:00.000000,6095.25,1.0,
2025-01-21 23:54:01.000000,6095.25,1.0,
2025-01-21 23:54:01.000000,6095.25,2.0,
2025-01-21 23:54:09.000000,6095.5,9.0,
2025-01-21 23:54:09.000000,6095.5,1.0,
2025-01-21 23:54:10.000000,6095.5,2.0,
2025-01-21 23:54:10.000000,6095.5,1.0,
2025-01-21 23:54:12.000000,6095.5,6.0,
2025-01-21 23:54:12.000000,6095.5,1.0,
2025-01-21 23:54:15.000000,6095.5,1.0,
2025-01-21 23:54:17.000000,6095.5,1.0,
2025-01-21 23:54:18.000000,6095.5,1.0,
2025-01-21 23:54:19.000000,6095.5,2.0,
2025-01-21 23:54:19.000000,6095.5,1.0,
2025-01-21 23:54:21.000000,6095.5,1.0,
2025-01-21 23:54:22.000000,6095.5,1.0,
2025-01-21 23:54:23.000000,6095.5,1.0,
2025-01-21 23:54:23.000000,6095.5,1.0,
2025-01-21 23:54:24.000000,6095.5,2.0,
2025-01-21 23:54:25.000000,6095.5,2.0,
2025-01-21 23:54:25.000000,6095.5,1.0,
2025-01-21 23:54:25.000000,6095.5,1.0,
2025-01-21 23:54:25.000000,6095.75,2.0,
2025-01-21 23:54:28.000000,6095.5,1.0,
2025-01-21 23:54:28.000000,6095.5,2.0,
2025-01-21 23:54:28.000000,6095.5,1.0,
2025-01-21 23:54:29.000000,6095.5,1.0,
2025-01-21 23:54:30.000000,6095.5,1.0,
2025-01-21 23:54:33.000000,6095.5,1.0,
2025-01-21 23:54:33.000000,6095.75,1.0,
2025-01-21 23:54:36.000000,6095.5,1.0,
2025-01-21 23:54:42.000000,6095.5,4.0,
2025-01-21 23:54:45.000000,6095.25,15.0,
2025-01-21 23:54:45.000000,6095.0,25.0,
2025-01-21 23:54:45.000000,6095.0,1.0,
2025-01-21 23:54:45.000000,6095.25,1.0,
2025-01-21 23:54:45.000000,6095.0,2.0,
2025-01-21 23:54:45.000000,6095.0,1.0,
2025-01-21 23:54:45.000000,6095.0,3.0,
2025-01-21 23:54:45.000000,6095.0,4.0,
2025-01-21 23:54:46.000000,6094.75,1.0,
2025-01-21 23:54:46.000000,6094.75,1.0,
2025-01-21 23:54:46.000000,6094.75,2.0,
2025-01-21 23:54:48.000000,6095.25,2.0,
2025-01-21 23:54:55.000000,6095.5,5.0,
2025-01-21 23:55:02.000000,6095.25,1.0,
2025-01-21 23:55:02.000000,6095.25,5.0,
2025-01-21 23:55:02.000000,6095.25,1.0,
2025-01-21 23:55:06.000000,6095.25,3.0,
2025-01-21 23:55:06.000000,6095.25,7.0,
2025-01-21 23:55:06.000000,6095.25,2.0,
2025-01-21 23:55:06.000000,6095.25,1.0,
2025-01-21 23:55:06.000000,6095.25,1.0,
2025-01-21 23:55:08.000000,6095.0,1.0,
2025-01-21 23:55:10.000000,6095.25,1.0,
2025-01-21 23:55:11.000000,6095.25,1.0,
2025-01-21 23:55:12.000000,6095.25,2.0,
2025-01-21 23:55:14.000000,6095.25,1.0,
2025-01-21 23:55:15.000000,6095.25,1.0,
2025-01-21 23:55:16.000000,6095.25,1.0,
2025-01-21 23:55:16.000000,6095.25,1.0,
2025-01-21 23:55:16.000000,6095.25,2.0,
2025-01-21 23:55:16.000000,6095.25,1.0,
2025-01-21 23:55:16.000000,6095.25,1.0,
2025-01-21 23:55:16.000000,6095.25,1.0,
2025-01-21 23:55:16.000000,6095.25,1.0,
2025-01-21 23:55:18.000000,6095.25,1.0,
2025-01-21 23:55:19.000000,6095.25,1.0,
2025-01-21 23:55:24.000000,6095.0,10.0,
2025-01-21 23:55:24.000000,6095.25,1.0,
2025-01-21 23:55:24.000000,6095.25,1.0,
2025-01-21 23:55:24.000000,6095.25,3.0,
2025-01-21 23:55:24.000000,6095.5,5.0,
2025-01-21 23:55:28.000000,6095.25,1.0,
2025-01-21 23:55:39.000000,6095.5,1.0,
2025-01-21 23:55:39.000000,6095.5,1.0,
2025-01-21 23:55:44.000000,6095.5,2.0,
2025-01-21 23:55:50.000000,6095.25,1.0,
2025-01-21 23:55:54.000000,6095.25,1.0,
2025-01-21 23:55:56.000000,6095.25,1.0,
2025-01-21 23:56:05.000000,6095.5,1.0,
2025-01-21 23:56:12.000000,6095.5,15.0,
2025-01-21 23:56:12.000000,6095.5,1.0,
2025-01-21 23:56:13.000000,6095.5,1.0,
2025-01-21 23:56:15.000000,6095.75,3.0,
2025-01-21 23:56:15.000000,6095.75,10.0,
2025-01-21 23:56:15.000000,6095.75,1.0,
2025-01-21 23:56:15.000000,6095.75,1.0,
2025-01-21 23:56:15.000000,6095.75,2.0,
2025-01-21 23:56:15.000000,6095.75,1.0,
2025-01-21 23:56:15.000000,6095.75,1.0,
2025-01-21 23:56:15.000000,6095.75,4.0,
2025-01-21 23:56:15.000000,6096.0,1.0,
2025-01-21 23:56:15.000000,6096.0,1.0,
2025-01-21 23:56:15.000000,6096.0,1.0,
2025-01-21 23:56:19.000000,6096.0,1.0,
2025-01-21 23:56:25.000000,6096.0,1.0,
2025-01-21 23:56:30.000000,6095.75,7.0,
2025-01-21 23:56:30.000000,6095.5,1.0,
2025-01-21 23:56:30.000000,6095.75,1.0,
2025-01-21 23:56:32.000000,6095.75,8.0,
2025-01-21 23:56:32.000000,6096.0,21.0,
2025-01-21 23:56:32.000000,6096.25,11.0,
2025-01-21 23:56:32.000000,6096.25,1.0,
2025-01-21 23:56:32.000000,6096.25,18.0,
2025-01-21 23:56:32.000000,6096.5,2.0,
2025-01-21 23:56:32.000000,6096.5,1.0,
2025-01-21 23:56:32.000000,6096.5,1.0,
2025-01-21 23:56:32.000000,6096.25,1.0,
2025-01-21 23:56:32.000000,6096.25,1.0,
2025-01-21 23:56:32.000000,6096.0,1.0,
2025-01-21 23:56:33.000000,6096.0,1.0,
2025-01-21 23:56:33.000000,6096.0,1.0,
2025-01-21 23:56:33.000000,6096.0,1.0,
2025-01-21 23:56:34.000000,6096.0,1.0,
2025-01-21 23:56:37.000000,6096.25,6.0,
2025-01-21 23:56:37.000000,6096.5,21.0,
2025-01-21 23:56:37.000000,6096.75,13.0,
2025-01-21 23:56:37.000000,6096.75,1.0,
2025-01-21 23:56:37.000000,6096.75,4.0,
2025-01-21 23:56:37.000000,6096.75,7.0,
2025-01-21 23:56:37.000000,6096.75,3.0,
2025-01-21 23:56:37.000000,6096.75,4.0,
2025-01-21 23:56:37.000000,6096.5,4.0,
2025-01-21 23:56:37.000000,6096.5,4.0,
2025-01-21 23:56:38.000000,6096.5,2.0,
2025-01-21 23:56:38.000000,6096.75,5.0,
2025-01-21 23:56:41.000000,6096.5,1.0,
2025-01-21 23:56:41.000000,6096.5,1.0,
2025-01-21 23:56:41.000000,6096.75,1.0,
2025-01-21 23:56:42.000000,6096.5,1.0,
2025-01-21 23:56:42.000000,6096.5,2.0,
2025-01-21 23:56:45.000000,6096.75,1.0,
2025-01-21 23:56:45.000000,6096.75,8.0,
2025-01-21 23:56:46.000000,6096.75,1.0,
2025-01-21 23:56:47.000000,6096.75,1.0,
2025-01-21 23:56:47.000000,6097.0,1.0,
2025-01-21 23:56:47.000000,6097.0,1.0,
2025-01-21 23:56:47.000000,6097.0,1.0,
2025-01-21 23:56:48.000000,6097.0,2.0,
2025-01-21 23:56:48.000000,6097.0,2.0,
2025-01-21 23:56:49.000000,6096.75,1.0,
2025-01-21 23:56:49.000000,6096.75,1.0,
2025-01-21 23:56:49.000000,6096.75,1.0,
2025-01-21 23:56:49.000000,6096.75,1.0,
2025-01-21 23:56:49.000000,6097.0,1.0,
2025-01-21 23:56:49.000000,6096.75,1.0,
2025-01-21 23:56:50.000000,6096.5,1.0,
2025-01-21 23:56:50.000000,6096.5,1.0,
2025-01-21 23:56:51.000000,6096.75,4.0,
2025-01-21 23:56:51.000000,6096.75,2.0,
2025-01-21 23:56:51.000000,6096.75,1.0,
2025-01-21 23:56:51.000000,6096.75,1.0,
2025-01-21 23:56:53.000000,6096.75,5.0,
2025-01-21 23:56:53.000000,6097.0,1.0,
2025-01-21 23:56:53.000000,6096.5,1.0,
2025-01-21 23:57:03.000000,6096.5,1.0,
2025-01-21 23:57:03.000000,6096.5,1.0,
2025-01-21 23:57:03.000000,6096.5,1.0,
2025-01-21 23:57:03.000000,6096.25,1.0,
2025-01-21 23:57:05.000000,6096.5,1.0,
2025-01-21 23:57:06.000000,6096.25,1.0,
2025-01-21 23:57:07.000000,6096.5,1.0,
2025-01-21 23:57:09.000000,6096.5,1.0,
2025-01-21 23:57:09.000000,6096.5,1.0,
2025-01-21 23:57:10.000000,6096.75,1.0,
2025-01-21 23:57:13.000000,6096.25,1.0,
2025-01-21 23:57:13.000000,6096.25,1.0,
2025-01-21 23:57:14.000000,6096.5,1.0,
2025-01-21 23:57:22.000000,6096.75,1.0,
2025-01-21 23:57:30.000000,6096.75,1.0,
2025-01-21 23:57:30.000000,6096.75,8.0,
2025-01-21 23:57:30.000000,6096.75,1.0,
2025-01-21 23:57:31.000000,6096.75,1.0,
2025-01-21 23:57:31.000000,6096.75,1.0,
2025-01-21 23:57:31.000000,6096.75,1.0,
2025-01-21 23:57:36.000000,6096.5,2.0,
2025-01-21 23:57:36.000000,6096.5,1.0,
2025-01-21 23:57:36.000000,6096.5,1.0,
2025-01-21 23:57:36.000000,6096.5,1.0,
2025-01-21 23:57:36.000000,6096.5,1.0,
2025-01-21 23:57:36.000000,6096.5,1.0,
2025-01-21 23:57:38.000000,6096.5,1.0,
2025-01-21 23:57:38.000000,6096.5,1.0,
2025-01-21 23:57:38.000000,6096.5,1.0,
2025-01-21 23:57:38.000000,6096.75,1.0,
2025-01-21 23:57:40.000000,6096.5,1.0,
2025-01-21 23:57:40.000000,6096.5,1.0,
2025-01-21 23:57:42.000000,6096.75,2.0,
2025-01-21 23:57:43.000000,6096.5,1.0,
2025-01-21 23:57:51.000000,6096.5,1.0,
2025-01-21 23:57:52.000000,6096.5,1.0,
2025-01-21 23:57:53.000000,6096.5,2.0,
2025-01-21 23:57:53.000000,6096.5,1.0,
2025-01-21 23:57:54.000000,6096.5,1.0,
2025-01-21 23:57:59.000000,6096.75,1.0,
2025-01-21 23:58:00.000000,6096.25,5.0,
2025-01-21 23:58:00.000000,6096.25,1.0,
2025-01-21 23:58:00.000000,6096.25,1.0,
2025-01-21 23:58:00.000000,6096.25,1.0,
2025-01-21 23:58:05.000000,6096.5,3.0,
2025-01-21 23:58:06.000000,6096.5,1.0,
2025-01-21 23:58:07.000000,6096.5,1.0,
2025-01-21 23:58:08.000000,6096.5,1.0,
2025-01-21 23:58:08.000000,6096.5,1.0,
2025-01-21 23:58:09.000000,6096.5,1.0,
2025-01-21 23:58:15.000000,6096.5,1.0,
2025-01-21 23:58:16.000000,6096.5,1.0,
2025-01-21 23:58:17.000000,6096.5,2.0,
2025-01-21 23:58:17.000000,6096.5,1.0,
2025-01-21 23:58:17.000000,6096.5,1.0,
2025-01-21 23:58:21.000000,6096.5,1.0,
2025-01-21 23:58:32.000000,6096.5,1.0,
2025-01-21 23:58:34.000000,6096.25,1.0,
2025-01-21 23:58:46.000000,6096.5,5.0,
2025-01-21 23:58:46.000000,6096.5,1.0,
2025-01-21 23:58:46.000000,6096.5,1.0,
2025-01-21 23:58:47.000000,6096.5,2.0,
2025-01-21 23:58:50.000000,6096.75,1.0,
2025-01-21 23:58:54.000000,6096.5,3.0,
2025-01-21 23:58:54.000000,6096.5,1.0,
2025-01-21 23:58:55.000000,6096.75,5.0,
2025-01-21 23:58:56.000000,6096.5,1.0,
2025-01-21 23:58:58.000000,6096.5,2.0,
2025-01-21 23:59:00.000000,6096.5,1.0,
2025-01-21 23:59:06.000000,6096.5,2.0,
2025-01-21 23:59:08.000000,6096.5,1.0,
2025-01-21 23:59:09.000000,6096.75,1.0,
2025-01-21 23:59:10.000000,6096.5,1.0,
2025-01-21 23:59:12.000000,6096.5,1.0,
2025-01-21 23:59:12.000000,6096.5,2.0,
2025-01-21 23:59:16.000000,6096.5,1.0,
2025-01-21 23:59:17.000000,6096.5,3.0,
